CustomerID,Recency,Frequency,Monetary,Monetary_log,Cluster,Segment
13708.0,271,1,283.33,5.6501355354254255,2,Hibernating
13709.0,4,13,6307.650000000001,8.74967698652825,0,Loyal Customers
13710.0,32,1,180.48,5.201145454795763,1,At Risk
13711.0,219,2,252.06,5.5336266147611175,2,Hibernating
13712.0,247,1,228.84,5.437383414671034,2,Hibernating
13715.0,281,5,1077.39,6.983224467118015,2,Hibernating
13716.0,269,1,138.28,4.936486295459933,2,Hibernating
13717.0,32,6,1445.01,7.276563318324119,0,Loyal Customers
13718.0,246,2,306.55,5.728637675654378,2,Hibernating
13719.0,15,5,1041.68,6.949549600639115,1,At Risk
13720.0,117,4,799.9,6.685736095329637,1,At Risk
13721.0,36,1,524.14,6.263664893709055,1,At Risk
13722.0,132,3,2375.41,7.773346224518516,0,Loyal Customers
13723.0,217,1,199.85000000000002,5.302558360805291,2,Hibernating
13725.0,50,8,1980.56,7.5916396922628975,0,Loyal Customers
13726.0,39,2,1079.66,6.985327244577022,1,At Risk
13727.0,29,2,333.48,5.81257708704831,1,At Risk
13728.0,37,6,1016.14,6.924750046357999,1,At Risk
13730.0,136,2,752.6,6.624861723262153,1,At Risk
13731.0,219,2,610.59,6.416062123365316,2,Hibernating
13732.0,28,1,491.86,6.200225158054739,1,At Risk
13735.0,25,4,2883.54,7.967120720822151,0,Loyal Customers
13736.0,5,2,729.8,6.594139824503852,1,At Risk
13737.0,200,1,339.6,5.830708768228588,2,Hibernating
13739.0,18,1,216.9,5.384036241950574,1,At Risk
13740.0,241,1,350.75,5.862920695994498,2,Hibernating
13741.0,72,3,668.4300000000001,6.50642660402637,1,At Risk
13742.0,17,12,3107.87,8.04201459509639,0,Loyal Customers
13743.0,3,7,1341.6,7.2023633115046515,0,Loyal Customers
13744.0,95,2,1080.52,6.9861227380561495,1,At Risk
13745.0,162,1,300.04,5.707243146285182,2,Hibernating
13747.0,374,1,79.6,4.389498649512583,2,Hibernating
13748.0,96,5,948.25,6.855672199111912,1,At Risk
13750.0,54,5,1647.26,7.407475465015805,0,Loyal Customers
13751.0,288,1,296.25,5.694573535570891,2,Hibernating
13752.0,124,6,1175.38,7.07019720551526,1,At Risk
13753.0,288,1,741.26,6.609699586102796,2,Hibernating
13754.0,152,2,282.6,5.647564794657972,2,Hibernating
13755.0,4,9,2108.06,7.653997629576229,0,Loyal Customers
13756.0,2,14,5189.52,8.55458916381921,0,Loyal Customers
13758.0,12,7,3190.55,8.068261971187837,0,Loyal Customers
13759.0,33,2,659.4100000000001,6.492860854269306,1,At Risk
13760.0,54,2,286.79,5.662231047497966,1,At Risk
13761.0,50,2,1070.65,6.976954795783142,1,At Risk
13762.0,219,1,306.72,5.729190278590734,2,Hibernating
13763.0,63,1,1714.96,7.447727969752915,1,At Risk
13764.0,71,3,1516.42,7.32476680325734,1,At Risk
13767.0,2,37,17220.36,9.753905752795765,0,Loyal Customers
13769.0,2,10,2796.51,7.936485014799888,0,Loyal Customers
13771.0,64,4,2634.45,7.876809224383177,0,Loyal Customers
13772.0,34,3,1122.63,7.024319794766853,1,At Risk
13774.0,82,1,345.0,5.846438775057724,1,At Risk
13777.0,1,33,25977.16,10.165011464005927,0,Loyal Customers
13778.0,103,1,178.7,5.191288793789513,1,At Risk
13780.0,7,2,360.01,5.888905658780245,1,At Risk
13781.0,251,1,127.84,4.858571324462998,2,Hibernating
13782.0,13,6,908.86,6.8132907415215165,1,At Risk
13784.0,10,11,2462.79,7.809456093748633,0,Loyal Customers
13786.0,367,1,230.4,5.444147814759576,2,Hibernating
13787.0,76,2,309.04,5.736701321413311,1,At Risk
13790.0,4,1,348.79999999999995,5.857361562584502,1,At Risk
13791.0,128,2,1516.0,7.324489979348532,1,At Risk
13792.0,66,2,195.55,5.280916851867869,1,At Risk
13798.0,1,57,37153.85,10.522849593441716,3,Champions
13799.0,117,2,688.86,6.5364886784538845,1,At Risk
13800.0,310,1,558.32,6.32672176017265,2,Hibernating
13801.0,67,1,324.8,5.786283696167945,1,At Risk
13802.0,139,3,4599.42,8.433902882657025,0,Loyal Customers
13803.0,255,1,277.07,5.627872880555851,2,Hibernating
13804.0,31,7,2588.39,7.85917760571858,0,Loyal Customers
13805.0,52,2,924.5999999999999,6.830442175879467,1,At Risk
13806.0,64,1,256.38,5.550553592065519,1,At Risk
13807.0,367,1,112.6,4.732683506287051,2,Hibernating
13808.0,6,5,1747.66,7.466605059322925,0,Loyal Customers
13809.0,305,1,155.05,5.0501764687167885,2,Hibernating
13810.0,29,2,899.51,6.80296126949605,1,At Risk
13811.0,184,2,591.75,6.384772724945515,2,Hibernating
13812.0,42,3,539.0,6.29156913955832,1,At Risk
13813.0,40,4,1366.8600000000001,7.221002753764198,0,Loyal Customers
13814.0,92,2,1579.12,7.365256072504094,1,At Risk
13815.0,22,4,4027.36,8.301114624224146,0,Loyal Customers
13816.0,24,2,571.6700000000001,6.3503096345809205,1,At Risk
13817.0,29,2,382.98,5.950590467898009,1,At Risk
13819.0,302,3,1140.35,7.039967051290641,2,Hibernating
13821.0,145,2,385.64,5.957494027536828,1,At Risk
13822.0,6,2,632.0,6.450470422144176,1,At Risk
13823.0,19,2,957.66,6.865536476045727,1,At Risk
13824.0,33,5,1698.94,7.438348235303808,0,Loyal Customers
13826.0,176,1,189.5,5.249652194566756,2,Hibernating
13827.0,58,3,409.8,6.018106478054404,1,At Risk
13828.0,22,1,209.49,5.349438146055751,1,At Risk
13831.0,16,6,2198.45,7.695962608091198,0,Loyal Customers
13832.0,19,1,52.2,3.9740583963475986,1,At Risk
13833.0,159,1,383.85,5.9528536479803265,2,Hibernating
13835.0,25,4,834.57,6.728114126692287,1,At Risk
13837.0,212,2,266.59000000000003,5.589455958348054,2,Hibernating
13838.0,6,4,674.82,6.515926768396882,1,At Risk
13841.0,253,1,85.0,4.454347296253507,2,Hibernating
13842.0,59,9,3385.62,8.127587652841866,0,Loyal Customers
13844.0,11,1,361.62,5.893355453997662,1,At Risk
13845.0,65,1,312.98,5.749329289612172,1,At Risk
13846.0,25,3,865.0600000000001,6.763954190227071,1,At Risk
13848.0,92,3,1255.0,7.135687347028144,1,At Risk
13849.0,52,2,1537.95,7.338855644682132,1,At Risk
13850.0,129,1,1595.48,7.375556484672672,1,At Risk
13851.0,96,3,2651.46,7.883242790261331,0,Loyal Customers
13853.0,57,1,1090.1399999999999,6.994978300240205,1,At Risk
13854.0,9,25,8109.5199999999995,9.000917263426343,0,Loyal Customers
13856.0,169,3,388.5,5.964863865310803,2,Hibernating
13858.0,57,1,216.17000000000002,5.38068045697316,1,At Risk
13859.0,326,1,201.16,5.309059463079938,2,Hibernating
13860.0,1,5,1245.9,7.1284157500025405,0,Loyal Customers
13862.0,18,8,2209.36,7.700910677173299,0,Loyal Customers
13863.0,248,1,305.78,5.726130878319963,2,Hibernating
13865.0,58,4,501.56,6.219715035790337,1,At Risk
13866.0,74,1,145.67,4.988185165258664,1,At Risk
13867.0,31,3,1005.09,6.913826809878765,1,At Risk
13868.0,7,2,3192.54,8.068885298365506,0,Loyal Customers
13869.0,123,4,3083.65,8.034193477715295,0,Loyal Customers
13870.0,2,8,2770.94,7.927302715053892,0,Loyal Customers
13871.0,23,13,6403.25,8.764717111455825,0,Loyal Customers
13873.0,120,3,389.6,5.967684018442578,1,At Risk
13874.0,358,1,540.45,6.294250726074389,2,Hibernating
13875.0,54,5,1786.79,7.488735499171278,0,Loyal Customers
13876.0,64,1,122.7,4.8178592793984425,1,At Risk
13877.0,86,1,117.24,4.772716457199891,1,At Risk
13878.0,55,1,1271.57,7.148793756734876,1,At Risk
13880.0,21,13,3219.77,8.077375740386112,0,Loyal Customers
13881.0,4,20,17159.52,9.75036667561313,0,Loyal Customers
13882.0,3,5,1191.13,7.083496902081326,0,Loyal Customers
13883.0,11,5,2674.48,7.891884082485147,0,Loyal Customers
13884.0,7,5,787.6,6.670259221443527,1,At Risk
13885.0,189,2,506.8,6.230087669270578,2,Hibernating
13886.0,71,1,243.56,5.499460677582579,1,At Risk
13887.0,204,1,349.55,5.859503349652977,2,Hibernating
13888.0,120,2,595.67,6.391364196743265,1,At Risk
13889.0,93,1,416.90000000000003,6.03524216945387,1,At Risk
13890.0,1,10,1883.81,7.541582299045909,0,Loyal Customers
13892.0,27,4,632.97,6.4520016347056774,1,At Risk
13893.0,298,1,821.1,6.711862042158088,2,Hibernating
13894.0,24,3,564.62,6.337922474636114,1,At Risk
13895.0,28,4,2593.07,7.860983349863101,0,Loyal Customers
13897.0,50,1,311.16,5.743515876874802,1,At Risk
13898.0,326,1,155.93,5.055799846050629,2,Hibernating
13899.0,16,2,388.52,5.9649152118744455,1,At Risk
13900.0,183,3,740.95,6.609281855452135,2,Hibernating
13901.0,72,5,2867.2000000000003,7.961439934295112,0,Loyal Customers
13904.0,37,2,332.64,5.810062567373411,1,At Risk
13908.0,80,4,2369.55,7.770877274716226,0,Loyal Customers
13911.0,57,9,2580.91,7.856284714098846,0,Loyal Customers
13914.0,12,2,626.45,6.441663986556317,1,At Risk
13917.0,50,2,272.04,5.609618304598452,1,At Risk
13918.0,50,2,1212.8400000000001,7.101544167216986,1,At Risk
13919.0,59,2,384.81,5.955345020301596,1,At Risk
13922.0,352,1,172.25,5.1547356380700124,2,Hibernating
13923.0,54,1,351.13,5.864000425598742,1,At Risk
13924.0,2,6,1838.8500000000001,7.517439325540823,0,Loyal Customers
13925.0,93,4,678.25,6.520989248306457,1,At Risk
13926.0,23,1,223.85000000000002,5.415433513216716,1,At Risk
13927.0,75,1,348.99,5.857904582646717,1,At Risk
13928.0,11,4,464.57,6.143262461351643,1,At Risk
13929.0,169,2,842.65,6.737737716644347,2,Hibernating
13930.0,58,2,337.34,5.824051307047146,1,At Risk
13931.0,96,2,1237.53,7.121680471486267,1,At Risk
13932.0,295,1,307.4,5.731397641689174,2,Hibernating
13933.0,109,2,608.79,6.413114635600407,1,At Risk
13934.0,264,1,922.1,6.8277375709961055,2,Hibernating
13936.0,180,1,376.58,5.933782466766897,2,Hibernating
13937.0,169,1,158.85,5.074235875505851,2,Hibernating
13938.0,35,1,71.66,4.2857910267930555,1,At Risk
13939.0,23,3,568.55,6.344846575345921,1,At Risk
13940.0,17,4,839.14,6.73356854461668,1,At Risk
13941.0,22,5,5112.96,8.539729334154528,0,Loyal Customers
13946.0,79,3,561.57,6.332515570780452,1,At Risk
13947.0,65,1,90.60000000000001,4.517431271680085,1,At Risk
13948.0,361,1,102.0,4.634728988229636,2,Hibernating
13949.0,3,6,2427.32,7.794954939211736,0,Loyal Customers
13950.0,11,4,745.0600000000001,6.61480602592395,1,At Risk
13951.0,176,3,674.45,6.5153791354156905,2,Hibernating
13952.0,218,2,3251.071,8.087047303147697,2,Hibernating
13953.0,7,7,3515.68,8.16527264169811,0,Loyal Customers
13954.0,2,2,439.92,6.088863453095115,1,At Risk
13955.0,154,2,322.96,5.780620051380789,2,Hibernating
13956.0,5,5,1019.27,6.927822577132249,1,At Risk
13959.0,79,3,594.04,6.388628630176759,1,At Risk
13960.0,21,2,230.22,5.443369638247176,1,At Risk
13962.0,22,2,169.54999999999998,5.139028508864655,1,At Risk
13963.0,308,4,664.54,6.500598741212994,2,Hibernating
13967.0,146,1,80.7,4.403054001865957,2,Hibernating
13969.0,7,18,9024.17,9.107772619588772,0,Loyal Customers
13971.0,19,8,2758.26,7.922717806819661,0,Loyal Customers
13972.0,71,2,190.25,5.253581472706645,1,At Risk
13973.0,287,1,264.7,5.582367852765768,2,Hibernating
13974.0,49,1,413.59000000000003,6.027290080077415,1,At Risk
13975.0,31,6,2461.2400000000002,7.808826783715542,0,Loyal Customers
13976.0,207,1,357.98,5.8832666766299955,2,Hibernating
13978.0,15,2,196.79,5.287205861793318,1,At Risk
13979.0,73,1,869.87,6.769492711981713,1,At Risk
13980.0,60,1,200.14,5.304001183016334,1,At Risk
13982.0,39,4,1871.81,7.535195255760907,0,Loyal Customers
13983.0,30,12,2603.43,7.864969120264265,0,Loyal Customers
13984.0,27,5,920.51,6.8260136289229445,1,At Risk
13985.0,4,15,7060.13,8.862360374336811,0,Loyal Customers
13986.0,17,1,320.46,5.7728731191409945,1,At Risk
13988.0,20,6,4147.96,8.330612979409075,0,Loyal Customers
13989.0,66,2,1266.08,7.144470319606423,1,At Risk
13990.0,213,1,311.3,5.7439642642890325,2,Hibernating
13991.0,12,6,851.88,6.74861885764222,1,At Risk
13992.0,30,1,76.8,4.354141431184346,1,At Risk
13993.0,43,9,3466.36,8.151148776464021,0,Loyal Customers
13994.0,4,6,2274.14,7.729796867953175,0,Loyal Customers
13995.0,15,5,1393.69,7.240427447338227,0,Loyal Customers
13999.0,10,12,3901.81,8.269452085493503,0,Loyal Customers
14000.0,211,1,635.66,6.456235761113554,2,Hibernating
14001.0,46,3,2043.0800000000002,7.622703089500935,0,Loyal Customers
14002.0,134,2,529.73,6.274253417348632,1,At Risk
14004.0,43,7,4582.64,8.430248721279204,0,Loyal Customers
14005.0,10,5,2874.72,7.964058356660503,0,Loyal Customers
14006.0,116,3,962.19,6.870250692440862,1,At Risk
14009.0,198,2,695.61,6.546225713269575,2,Hibernating
14012.0,278,1,328.8,5.7984864101254985,2,Hibernating
14013.0,110,3,473.02,6.161249514897758,1,At Risk
14014.0,77,1,505.18,6.226892337255411,1,At Risk
14015.0,53,1,917.34,6.8225676924206855,1,At Risk
14016.0,162,4,4341.21,8.376138714077541,0,Loyal Customers
14019.0,47,3,1421.6100000000001,7.260248491657529,1,At Risk
14020.0,17,2,642.8,6.467388118864708,1,At Risk
14021.0,155,3,631.9,6.45031243178126,1,At Risk
14022.0,225,1,440.0,6.089044875446846,2,Hibernating
14023.0,7,2,584.07,6.371731498193053,1,At Risk
14024.0,122,2,327.7,5.795145480670174,1,At Risk
14027.0,61,1,104.82,4.661739537475985,1,At Risk
14029.0,63,2,467.66,6.149877558850261,1,At Risk
14030.0,18,8,2358.84,7.766349099111192,0,Loyal Customers
14031.0,7,19,17286.86,9.757759800051202,0,Loyal Customers
14032.0,2,11,2975.59,7.998533628991687,0,Loyal Customers
14034.0,22,3,648.89,6.476803117799309,1,At Risk
14035.0,29,5,1428.02,7.264744173633186,0,Loyal Customers
14036.0,285,1,626.65,6.441982686264217,2,Hibernating
14037.0,176,2,147.20000000000002,4.998562712861987,2,Hibernating
14038.0,78,3,1560.38,7.353325324586606,1,At Risk
14039.0,33,1,152.2,5.0317442573064906,1,At Risk
14040.0,41,12,3560.32,8.177886541638598,0,Loyal Customers
14041.0,266,1,141.41,4.958710221231336,2,Hibernating
14044.0,27,4,646.42,6.472995233816948,1,At Risk
14045.0,109,4,1659.75,7.415024586545351,0,Loyal Customers
14046.0,284,1,151.59,5.0277545859036445,2,Hibernating
14047.0,9,5,1308.6100000000001,7.177484661947137,0,Loyal Customers
14048.0,305,1,409.93,6.018422883689063,2,Hibernating
14049.0,17,4,5578.72,8.626893874904868,0,Loyal Customers
14050.0,32,2,746.36,6.616546996753798,1,At Risk
14051.0,1,23,15610.390000000001,9.655756055028828,0,Loyal Customers
14052.0,20,1,225.35999999999999,5.422126652274323,1,At Risk
14053.0,124,2,260.25,5.565477803279021,1,At Risk
14054.0,65,1,92.46000000000001,4.53753353727228,1,At Risk
14055.0,106,1,725.6400000000001,6.588431169193958,1,At Risk
14056.0,1,23,8152.71,9.006228317380044,0,Loyal Customers
14057.0,24,17,6211.66,8.734344424600405,0,Loyal Customers
14059.0,267,1,183.6,5.218191322068752,2,Hibernating
14060.0,5,19,6140.42,8.722811264760628,0,Loyal Customers
14062.0,10,12,10464.85,9.255872854706382,0,Loyal Customers
14064.0,29,5,1334.34,7.1969412200564244,0,Loyal Customers
14066.0,267,1,152.55,5.034026246886832,2,Hibernating
14067.0,64,2,374.7,5.928790952579924,1,At Risk
14068.0,320,1,265.85,5.586686702779954,2,Hibernating
14071.0,4,8,1422.75,7.261049514761392,0,Loyal Customers
14073.0,32,1,151.04,5.024143644121048,1,At Risk
14075.0,5,3,942.26,6.849341960431477,1,At Risk
14076.0,129,1,118.67,4.784737954585425,1,At Risk
14077.0,41,5,499.42,6.2154477458196355,1,At Risk
14078.0,102,6,1049.37,6.956897762032364,1,At Risk
14079.0,125,1,375.1,5.929855065476291,1,At Risk
14080.0,33,1,45.599999999999994,3.8416005411316,1,At Risk
14081.0,302,2,921.62,6.827217448755657,2,Hibernating
14082.0,365,1,182.25,5.2108513407667605,2,Hibernating
14083.0,4,9,1002.9,6.911647693697481,0,Loyal Customers
14085.0,2,18,4421.29,8.394412940452025,0,Loyal Customers
14087.0,3,1,191.47,5.259940297427033,1,At Risk
14088.0,10,13,50491.81,10.829586228889369,0,Loyal Customers
14089.0,57,1,158.75,5.073610093257644,1,At Risk
14090.0,325,1,76.32000000000001,4.34795265434013,2,Hibernating
14092.0,8,14,4076.9100000000003,8.313339881248881,0,Loyal Customers
14093.0,12,1,433.86,6.075024140206913,1,At Risk
14096.0,4,17,53258.43,10.882930157095108,0,Loyal Customers
14098.0,37,1,147.35,4.99957434673683,1,At Risk
14099.0,16,11,3104.17,8.040823743271407,0,Loyal Customers
14100.0,138,1,191.95,5.262431087983628,1,At Risk
14101.0,74,6,5976.79,8.695806213421232,0,Loyal Customers
14102.0,5,5,1105.8799999999999,7.009300525748804,1,At Risk
14104.0,155,2,216.21,5.380864627515602,2,Hibernating
14105.0,239,1,1266.23,7.144588695022355,2,Hibernating
14107.0,52,7,2703.23,7.902572492717126,0,Loyal Customers
14108.0,31,2,597.91,6.395111336409363,1,At Risk
14109.0,73,1,144.2,4.978112102390695,1,At Risk
14110.0,4,12,5683.15,8.645436878735076,0,Loyal Customers
14111.0,14,4,692.85,6.54225579881702,1,At Risk
14112.0,23,7,2915.15,7.978019532134758,0,Loyal Customers
14113.0,4,4,1840.42,7.518292292095946,0,Loyal Customers
14114.0,274,2,386.53,5.959793265151517,2,Hibernating
14116.0,20,5,1382.74,7.2325452572578,0,Loyal Customers
14117.0,144,1,90.0,4.51085950651685,2,Hibernating
14121.0,4,4,2780.15,7.930619790211972,0,Loyal Customers
14124.0,84,1,419.58,6.041634711020558,1,At Risk
14125.0,11,3,2720.63,7.908986244508535,0,Loyal Customers
14126.0,8,3,706.1300000000001,6.56121452452395,1,At Risk
14127.0,123,3,709.71,6.566264470368445,1,At Risk
14128.0,61,2,637.5,6.459121675472594,1,At Risk
14129.0,2,5,1123.8600000000001,7.025413862450224,1,At Risk
14130.0,319,1,480.91,6.177757374624178,2,Hibernating
14132.0,2,11,3586.03,8.185079841032296,0,Loyal Customers
14133.0,130,3,605.64,6.4079355343926805,1,At Risk
14135.0,2,15,4690.31,8.453467140135627,0,Loyal Customers
14138.0,2,2,965.88,6.874074392613249,1,At Risk
14139.0,46,1,415.82,6.032654473932845,1,At Risk
14140.0,4,2,935.05,6.841668893854277,1,At Risk
14141.0,3,4,915.13,6.820158276001622,1,At Risk
14142.0,373,1,311.81,5.745595977469612,2,Hibernating
14143.0,134,1,115.8,4.760463070394127,1,At Risk
14145.0,47,4,3742.2,8.227696139552007,0,Loyal Customers
14146.0,9,5,4191.0,8.340933226000878,0,Loyal Customers
14147.0,78,2,483.4,6.182911011678937,1,At Risk
14148.0,234,1,157.2,5.063860055333554,2,Hibernating
14149.0,221,1,446.62,6.103944658191983,2,Hibernating
14150.0,36,2,658.64,6.49169423166057,1,At Risk
14152.0,75,2,621.29,6.433406222026163,1,At Risk
14154.0,239,2,1345.62,7.205353028221294,2,Hibernating
14155.0,266,1,118.75,4.785406236291025,2,Hibernating
14156.0,10,55,117210.08,11.671731690905643,3,Champions
14157.0,20,2,424.89000000000004,6.054181096963448,1,At Risk
14158.0,40,1,507.65999999999997,6.231779816930511,1,At Risk
14159.0,20,11,4627.98,8.440091820434336,0,Loyal Customers
14161.0,216,3,1097.6200000000001,7.001810125730978,2,Hibernating
14162.0,174,2,289.36,5.67112153241664,2,Hibernating
14163.0,87,4,2445.91,7.802581283035999,0,Loyal Customers
14164.0,71,2,1631.77,7.398033237980444,1,At Risk
14165.0,276,1,120.44,4.79942031364732,2,Hibernating
14167.0,39,4,562.59,6.334327036786916,1,At Risk
14171.0,98,1,363.79,5.899321845543751,1,At Risk
14173.0,11,4,450.84,6.1133281348648225,1,At Risk
14174.0,33,1,134.46,4.908676393786758,1,At Risk
14175.0,60,3,3222.3,8.078160958464125,0,Loyal Customers
14176.0,297,4,576.9000000000001,6.359400843323733,2,Hibernating
14177.0,86,4,549.46,6.310754292305705,1,At Risk
14178.0,9,7,1580.26,7.365977276566505,0,Loyal Customers
14179.0,41,2,701.57,6.554745040371868,1,At Risk
14180.0,11,25,4748.52,8.465798839290947,0,Loyal Customers
14184.0,67,1,452.89,6.1178548779353035,1,At Risk
14185.0,331,1,197.65,5.291544482260608,2,Hibernating
14188.0,31,6,2054.36,7.628206294069428,0,Loyal Customers
14189.0,2,15,4654.08,8.44571437538519,0,Loyal Customers
14191.0,2,13,4684.76,8.452283401366893,0,Loyal Customers
14193.0,68,2,853.39,6.750387764017587,1,At Risk
14194.0,5,21,11349.52,9.337018836838048,0,Loyal Customers
14195.0,202,2,1012.0,6.920671504248683,2,Hibernating
14196.0,107,1,335.52,5.818657582682613,1,At Risk
14198.0,18,4,701.4,6.554503042320907,1,At Risk
14199.0,218,1,185.39999999999998,5.2278949022514904,2,Hibernating
14201.0,60,7,747.44,6.617991040326031,1,At Risk
14204.0,2,1,150.61,5.021311434093491,1,At Risk
14205.0,17,2,466.7,6.147827064731841,1,At Risk
14206.0,239,1,328.15999999999997,5.796543954737512,2,Hibernating
14208.0,95,1,151.74,5.0287371294602385,1,At Risk
14209.0,11,6,2073.43,7.637441696132993,0,Loyal Customers
14210.0,106,6,1905.8400000000001,7.553202700664662,0,Loyal Customers
14211.0,53,9,2241.1,7.715168205670426,0,Loyal Customers
14212.0,90,1,1070.48,6.976796149317125,1,At Risk
14214.0,31,5,1004.38,6.913120858480547,1,At Risk
14215.0,12,6,1789.72,7.490373052597007,0,Loyal Customers
14216.0,3,4,1839.3,7.517683880791149,0,Loyal Customers
14217.0,2,17,2004.98,7.603887998382448,0,Loyal Customers
14218.0,43,1,169.48000000000002,5.1386179877903615,1,At Risk
14219.0,4,1,89.94,4.510199948396864,1,At Risk
14220.0,247,2,632.4000000000001,6.45110213410454,2,Hibernating
14221.0,42,9,3432.8,8.141422798643111,0,Loyal Customers
14222.0,177,1,683.17,6.528206424753791,2,Hibernating
14223.0,92,3,991.13,6.89985414708588,1,At Risk
14224.0,110,4,1009.73,6.918428121038441,1,At Risk
14226.0,29,5,2214.79,7.703364278033695,0,Loyal Customers
14227.0,26,10,3350.96,8.117300528356548,0,Loyal Customers
14229.0,52,3,1547.2,7.344848244770613,0,Loyal Customers
14231.0,184,3,925.71,6.831640679513165,2,Hibernating
14232.0,43,5,2048.07,7.625141310661702,0,Loyal Customers
14233.0,49,4,1462.72,7.288736419398736,0,Loyal Customers
14234.0,22,4,754.12,6.626876677016689,1,At Risk
14235.0,75,5,3144.86,8.053842581674434,0,Loyal Customers
14236.0,81,2,490.86,6.198194123153937,1,At Risk
14237.0,373,1,161.0,5.087596335232384,2,Hibernating
14238.0,326,1,146.85,4.996198246298486,2,Hibernating
14239.0,43,11,2380.85,7.775632775640216,0,Loyal Customers
14240.0,30,2,890.34,6.792725948397371,1,At Risk
14241.0,184,1,213.70000000000002,5.369241704884735,2,Hibernating
14242.0,235,2,280.55,5.640310051700627,2,Hibernating
14243.0,9,10,2588.77,7.859324347661553,0,Loyal Customers
14245.0,220,2,1693.45,7.435113483382488,2,Hibernating
14246.0,111,3,1474.06,7.296453945912695,1,At Risk
14247.0,278,1,136.77,4.925585628056508,2,Hibernating
14248.0,318,1,302.58,5.715645167198713,2,Hibernating
14250.0,7,3,1904.05,7.552263533935522,0,Loyal Customers
14251.0,2,5,2879.7000000000003,7.965788599152331,0,Loyal Customers
14256.0,260,2,969.0600000000001,6.8773579252545485,2,Hibernating
14257.0,64,5,3099.7200000000003,8.039389621570026,0,Loyal Customers
14258.0,9,9,12669.98,9.447069618390275,0,Loyal Customers
14259.0,142,1,120.0,4.795790545596741,2,Hibernating
14261.0,51,2,1163.45,7.060004151519799,1,At Risk
14262.0,8,8,2618.23,7.870635660430322,0,Loyal Customers
14264.0,155,2,333.97,5.814040975576219,2,Hibernating
14265.0,109,2,530.18,6.275100946851013,1,At Risk
14267.0,163,3,1516.24,7.3246481738226015,1,At Risk
14270.0,332,1,492.65000000000003,6.201826764057459,2,Hibernating
14271.0,226,1,112.32000000000001,4.730215674962316,2,Hibernating
14272.0,74,2,437.96,6.0844082927507195,1,At Risk
14273.0,51,4,559.97,6.329667428156979,1,At Risk
14276.0,99,3,1119.74,7.021744460399267,1,At Risk
14277.0,15,3,4188.0,8.340217320947035,0,Loyal Customers
14280.0,197,1,134.04,4.905571030847647,2,Hibernating
14282.0,3,15,3701.44,8.216747340743936,0,Loyal Customers
14284.0,31,2,595.25,6.390660042202551,1,At Risk
14285.0,21,4,1910.01,7.555387177088957,0,Loyal Customers
14286.0,24,3,4628.75,8.440258149942116,0,Loyal Customers
14287.0,8,3,176.63,5.179702735211794,1,At Risk
14288.0,213,1,426.6,6.05818817915089,2,Hibernating
14289.0,9,6,911.26,6.815925037163848,1,At Risk
14290.0,11,5,2314.65,7.747445704647496,0,Loyal Customers
14291.0,2,11,3883.25,8.264685193972111,0,Loyal Customers
14292.0,8,9,4871.93,8.491450677872692,0,Loyal Customers
14293.0,3,4,1046.56,6.954218929392177,1,At Risk
14295.0,40,1,166.20000000000002,5.119190700650601,1,At Risk
14297.0,18,4,1305.33,7.174976957856922,0,Loyal Customers
14298.0,8,44,51527.3,10.849886450287096,3,Champions
14299.0,8,9,3965.62,8.285669625656425,0,Loyal Customers
14300.0,19,1,43.2,3.7887247890836524,1,At Risk
14301.0,117,1,640.14,6.463247841809304,1,At Risk
14304.0,223,1,383.45,5.9518137414781895,2,Hibernating
14305.0,71,3,1858.96,7.528310261099659,0,Loyal Customers
14306.0,51,2,2093.32,7.646984197329087,0,Loyal Customers
14307.0,89,6,2995.7200000000003,8.005273636192019,0,Loyal Customers
14309.0,8,9,2352.53,7.763671607732549,0,Loyal Customers
14311.0,243,1,310.26,5.740628575776864,2,Hibernating
14312.0,47,6,1611.5900000000001,7.385596861065875,0,Loyal Customers
14314.0,107,1,120.0,4.795790545596741,1,At Risk
14315.0,45,6,2481.13,7.816872341508149,0,Loyal Customers
14317.0,65,1,508.58,6.233586857019973,1,At Risk
14320.0,207,2,477.79,6.17126208791851,2,Hibernating
14321.0,11,5,1530.75,7.334166151605764,0,Loyal Customers
14323.0,115,2,605.0600000000001,6.406978991069148,1,At Risk
14326.0,242,1,183.85,5.219544685382641,2,Hibernating
14327.0,163,1,311.65000000000003,5.745084354013307,2,Hibernating
14329.0,17,7,4975.24,8.512429864767167,0,Loyal Customers
14331.0,124,2,462.66,6.139151525006747,1,At Risk
14332.0,23,3,840.21,6.734841331537249,1,At Risk
14333.0,68,1,415.2,6.031165913959534,1,At Risk
14334.0,17,8,2552.21,7.845106670027843,0,Loyal Customers
14335.0,16,2,454.86,6.1221857448309915,1,At Risk
14336.0,17,4,1614.91,7.387653544460817,0,Loyal Customers
14338.0,161,2,588.22,6.3787996283436765,2,Hibernating
14339.0,243,1,309.52000000000004,5.73824831153748,2,Hibernating
14340.0,219,1,134.7,4.9104465668408235,2,Hibernating
14341.0,45,8,2166.98,7.6815511374247345,0,Loyal Customers
14342.0,21,4,668.5600000000001,6.506620780234419,1,At Risk
14344.0,127,8,889.9300000000001,6.7922658609726465,1,At Risk
14345.0,39,1,108.98,4.700298531079668,1,At Risk
14346.0,121,2,1021.58,6.9300841244652,1,At Risk
